gene	lung_mean_RNAi
SLC4A1AP	0.055192005
P2RX2	0.031926608
TRIM32	-0.045976179
SCMH1	-0.031653725
FOXC1	-0.01634644
FOXD1	-0.006547175
TPX2	-0.638360015
PAXIP1	-0.062556278
AKR7A3	-0.102790209
NT5C2	-0.055609227
FOXD4	0.054934651
NINL	0.04567624
MAST1	-0.236542087
PDCD11	-1.069501657
ACIN1	-0.154711782
SORCS3	0.099117122
SV2C	0.077749816
FOXI1	0.045521165
PCNX1	-0.043673855
KDM2A	-0.112920067
HMGXB3	-0.365433851
CEP131	-0.070347196
IGSF9B	-0.006920355
LIMCH1	-0.136497214
RIMS1	-0.098677844
ABCF1	-0.32934786
ALDOC	-0.222081539
FOXL1	-0.014777325
WDFY3	0.027616751
DAAM1	-0.098952492
MAPKBP1	-0.030528083
PLCH1	0.002717689
FOXE3	-0.065004694
RAB21	-0.092405476
STK38L	-0.087982263
SPEN	-0.020588202
FBXO21	0.0120858
EXOSC7	-0.111739283
FAIM2	0.052938901
CNOT1	-0.738899145
FOXJ1	0.001824441
SNRNP200	-1.25033486
PALLD	0.091669207
PDZRN3	0.065944639
MYO16	0.115409678
KDM1A	-0.300217401
RBM34	-0.058670022
FOXC2	-0.165454888
KDM4B	-0.105608671
MAST3	-0.145701054
USP33	0.015944869
SAMD4A	0.046346104
PHLPP2	0.076719448
PDZD2	-0.008784938
WDTC1	-0.043818548
XPO7	-0.447902662
FOXE1	-0.143288472
MYT1L	0.039898632
MON2	-0.126519351
TNIK	-0.015054466
KIF21B	-0.093722793
PDS5B	-0.02900849
FNBP1	0.063480607
SMG1	-0.747768381
FOXM1	-0.198801054
ZHX3	-0.213355814
ZSWIM8	-0.134993998
NCOA6	-0.206953899
NMNAT2	-0.09302226
FOXD2	-0.031594385
ZNF609	-0.030267415
TBC1D9B	-0.114492282
GGA2	-0.179292117
SETX	-0.018020799
EMC1	-0.063119637
CAND2	0.023370088
SETD1B	-0.065148263
FOXS1	0.006122801
CMTR1	-0.092483011
ERP44	-0.052587474
HECW1	-0.105042466
UHRF1BP1L	0.180967612
SWAP70	0.097053568
RRP1B	-0.186641283
MYCBP2	0.0828244
VWA8	0.022001818
FOXO1	0.016960548
AVL9	0.162744542
KDM4C	-0.133968136
PPRC1	-0.101986833
ERC1	-0.01848734
EXPH5	0.128150429
TRIM35	-0.075326326
FOXO3	0.044417862
ZNF423	-0.048088127
ZC3H13	-0.73711244
ARHGAP26	0.033229155
TTLL5	-0.099375532
SIPA1L3	0.05981568
KIF1B	-0.042323978
IQSEC2	0.151252035
CDK19	-0.049352745
SARM1	0.039983092
ZBTB43	0.029397206
AKR1B1	-0.117250292
FOXO3B	-0.05486669
MCF2L2	-0.148472113
TBC1D2B	0.023582858
FSTL4	-0.176458582
MRPS27	-0.099054617
RAP1GAP2	-0.231994466
SPART	-0.062338766
TNRC6B	0.062611142
CUL9	-0.033654521
NFASC	-0.063063822
TOGARAM1	0.011143255
TAB2	-0.032958822
HIC2	0.025066029
FLG	-0.00272281
ATP10B	0.003182289
CLASP2	-0.050442924
CAMTA2	-0.172098235
POGZ	-0.049598416
COLGALT2	-0.087154087
PLXND1	-0.022897979
FLI1	0.019312975
ATG2A	0.019342791
RAD54L2	-0.038532781
PHF8	-0.20312326
KDM6B	-0.14887769
EPB41L3	-0.015362357
SMC5	-0.509230679
N4BP3	0.093153933
MAST2	-0.153269842
FLII	-0.275633133
ZZEF1	0.074452328
ANKLE2	-0.008945866
DCUN1D4	0.086103016
ZC3H3	-0.182103353
NACAD	-0.026309949
FCHO1	-0.037174625
MLANA	-0.110019347
FRMD4B	-0.110002534
GRAMD4	0.116037466
CIC	-0.003902836
NCDN	-0.505386541
6-Sep	0.022116057
TBC1D9	-0.034319276
WDR43	-0.920931069
SNX13	-0.146121737
MAPK8IP3	-0.150845439
GGA3	-0.067922138
MPRIP	-0.279132122
NUP205	-1.271781882
STAB1	-0.058905738
EFR3A	0.148351564
RTF1	-1.160046279
SLC35D1	0.126245172
FLNB	-0.012250725
GPD1L	-0.004863562
ABRAXAS2	-0.176760057
METAP1	0.072876142
ZCCHC14	0.180041153
LPIN1	-0.036027635
CEP68	-0.148316536
PASK	-0.090073901
RGL1	-0.063881016
FLNC	-0.033672088
RFTN1	-0.248451864
DIP2A	-0.032045221
MESD	-0.250308304
LARP4B	-0.040575793
RCOR1	-0.052807606
PHLDB1	0.058855665
KANK1	-0.054293459
FLOT2	-0.052543383
UBXN4	-0.032670178
CYFIP1	-0.234339706
ATG4B	0.047406778
GANAB	0.023396374
FBXL7	0.077856297
MDN1	-0.698452137
FAM120A	-0.050520514
FAF2	-0.10142108
PSME4	0.075144108
GSE1	0.002227352
ATP11B	0.060742172
PMPCA	-0.361829878
ARL6IP1	0.108321715
ACSBG1	0.093017461
SYT11	-5.17E-05
MLC1	-0.031691283
FLT1	-0.015670354
JMJD6	-0.14321214
RRS1	-0.463408514
SULF1	0.14752165
PRRC2C	-0.174840304
TBC1D1	-0.110333194
NBEAL2	0.040737161
FLT3	-0.038265622
RHOBTB2	-0.008392307
RRP12	-0.459395634
SYNE2	-0.061926708
NUP210	0.001051498
PLCL2	0.076473285
ARHGEF9	0.047645382
FLT3LG	0.02959825
VPS13A	0.018896346
TBC1D12	-0.14203014
DNAJC9	-0.027701524
SIK2	0.036227838
PLCB1	0.124485269
ARC	0.005669761
PHLPP1	0.018472146
FLT4	-0.264004715
TMEM131L	-0.032039301
PACS2	-0.069097041
COBL	-0.093777855
ANKRD28	-0.15313196
ASTN2	-0.269262634
BOP1	-0.700125665
KIAA0556	-0.048135602
RPRD2	-0.162922256
ATP11A	-0.025271937
KIAA1024	0.126471752
ANKRD12	-0.036687689
KAZN	0.030462333
SCFD1	-0.034318148
DENND5A	0.015086733
DDHD2	-0.012096723
FMO1	-0.027314981
CAMTA1	0.043092842
PPIP5K2	-0.14379158
MCF2L	0.035690525
ZC3H7B	-0.080537948
EXOC7	-0.045837188
ADGRL2	-0.06908467
DNMBP	0.100215558
MGA	-0.200940604
FMO2	0.137382047
TSPYL4	0.17786767
CLEC16A	0.136112668
POFUT2	-0.053885795
KLHL18	-0.052207393
CLUH	-0.198812165
NUP160	-0.759381776
FMO3	0.150383706
MTUS2	-0.109570682
CSTF2T	-0.086080664
ADGRL3	-0.014997566
AGTPBP1	0.167856984
IQCE	0.055432387
FMO4	0.102591469
FBXW11	-0.18448749
SMG6	-0.224834235
ANKS1A	-0.009281423
MGRN1	-0.09716662
BICD2	-0.132340103
FMO5	-0.030289663
ATMIN	0.03817873
EHBP1	0.208698231
WSCD1	0.043015938
KIF13B	0.059760268
UBR2	0.063200637
ACSL6	0.036488937
NEMP1	0.047200542
FKBP15	-0.121403915
ICOSLG	0.047131081
SIN3B	3.36E-05
FMOD	-0.00435499
NCAPD3	-0.26213428
DMXL2	0.025983543
KIAA0930	0.144004483
SATB2	-0.030769679
SLC9A8	0.095684393
CUX2	-0.104702072
ZCCHC11	-0.036381764
FMR1	-0.0179024
TRIM2	-0.215762898
RPGRIP1L	0.00807084
MAN2B2	-0.037245229
WASHC4	0.094992242
USP22	0.098732388
NEDD4L	-0.11532578
SASH1	0.126110242
TBC1D30	-0.194324606
TTC28	-0.089302022
CLASP1	-0.156199669
WDR7	-0.271511363
SYNM	0.08709642
JADE2	-0.038921734
AFF2	0.182876194
DNAJC16	-0.096800493
ESYT1	0.02002511
SYNE1	0.053819406
DOCK9	0.104299718
FN1	-0.066142332
U2SURP	-0.638571059
KHNYN	0.02103238
UBR4	-0.536065954
SUN1	0.044054326
VPS8	0.04524245
ANGEL1	-0.027917283
FNBP4	-0.11066069
PSD3	-0.028047161
ARHGEF12	0.071360698
KIAA0895	-0.010234856
LARP1	-0.186960571
PPP1R13B	0.053986614
PUM2	0.033411963
ARHGEF18	0.023883265
TNS2	0.023156862
CRTC1	0.021550898
UFL1	0.199693681
RRP8	0.10397806
SRGAP2	-0.131921295
SMG5	-0.013820989
AHCYL2	-0.090981911
MAU2	-0.492946853
SPECC1L	0.024304588
NCSTN	-0.002913841
NUDCD3	-0.118570278
SIK3	-0.099635679
MED13L	-0.061571664
FNTA	-0.182330344
ZDHHC17	-0.161670226
ADNP	-0.080190697
PIP5K1C	-0.076182413
NCAPH	-0.18729242
PPWD1	-0.647342821
CTDNEP1	-0.145475079
ATP13A2	-0.003219447
FRAT2	-0.078489699
EXOSC2	-0.272337258
DICER1	-0.116584112
COTL1	0.067585113
SIRT5	0.105521258
SIRT4	0.024894616
SIRT3	0.004742827
SIRT1	0.052421431
COMMD3	-0.217916905
NCS1	-0.002657254
ZFPM2	-0.064775566
KCNH4	0.019127648
KCNH3	-0.064819423
MLYCD	0.025811348
CRB1	0.074423459
FNTB	-0.07194252
NOMO1	-0.075293029
ITGB3BP	0.191017404
TMED3	-0.043355099
TDRD7	-0.080015851
SLC7A8	-0.042298699
RYBP	0.061829172
TPSD1	-0.201323718
AP4E1	0.039229979
GPR161	-0.002378024
RHOQ	-0.00659627
TARDBP	-0.41218024
CELA3B	0.011796563
HARS2	-0.382427495
ATP1B4	0.059651113
OTP	-0.059223591
SLC35A3	0.076842747
SF3B3	-1.122131448
SF3B1	-1.359038721
ANGPTL2	-0.047323862
ABCB10	-0.079898404
ABCB9	-0.178397224
FOLH1	0.021494504
ABCA6	-0.00555313
ABCA5	0.067553759
HEY1	0.040601178
ICMT	0.008324175
GCAT	0.052922698
CBX6	-0.044755086
NPTXR	-0.090597577
CBX5	-0.106989115
PHF3	-0.220685302
TRAM1	0.004625547
CAPN7	0.026611806
ETHE1	-0.080221972
QPRT	-0.015592242
BRD4	-0.640739134
SEC11A	0.11888692
ISCU	-0.669645541
FOLR1	-0.007911821
SEC61G	-0.2452292
PES1	-0.485237253
TGDS	0.045232225
LEPROTL1	-0.080096931
CES3	-0.26839754
CBX7	-0.13434906
HEY2	-0.106164482
TNFRSF13B	-0.105218755
HAAO	-0.274654651
MACF1	-0.047343007
FOLR2	0.096256383
DAAM2	0.079320875
ZFYVE26	-0.082854811
RIMBP2	0.059464855
LRRC8B	-0.021272898
TTC9	0.072848535
POFUT1	-0.032963351
KCTD2	-0.024360567
NUP188	-0.155353096
SUZ12	0.003668288
SCRIB	-0.115279585
MORC3	-0.109929908
SLC39A14	-0.174486501
SKIV2L2	-0.809055635
R3HDM1	0.031063562
ANP32D	-0.03327711
FOLR3	0.130967896
ANP32C	0.109420661
KAT6B	-0.104868643
CABIN1	-0.073231275
SRRM2	-0.65877666
ARHGAP45	-0.110998579
ACAP2	0.02934969
ZNF281	-0.084864552
CLCF1	0.032563233
FOS	-0.207353018
NNT	-0.090906203
MMD	0.115125791
PRAME	0.070722625
PIK3R5	-0.192420144
TNPO3	-0.042440929
ADAT1	0.187386813
OR52A1	-0.085575405
SLC16A8	0.02470776
FOSB	0.04140982
SEC14L2	-0.289843202
MAPK8IP2	0.094738999
RBFOX2	0.074449186
SEZ6L	-0.114567361
ATP6V0A2	0.079142957
SYNGR4	0.185733594
LILRA4	-0.051669818
TTC33	0.132604294
DNPEP	0.183548665
FOSL2	-0.079222804
PSD4	0.12490185
RASD2	0.058182254
CDK20	0.098201936
TSPAN12	-0.050417749
TSPAN15	0.008180853
PIGN	0.067057027
SNAPIN	0.047058768
WBP2	-0.118737082
WBP1	0.120359073
FPGS	0.003289384
GTPBP4	-0.357576954
CLDN14	-0.085475925
CHST5	-0.214369078
DDAH2	0.101899374
LPAR3	0.020524257
ARL2BP	-0.252027612
PADI4	-0.002622324
FPR1	-0.013065539
DDAH1	0.087627725
FPR2	-0.26494447
CDC42EP4	-0.067151785
CASP14	0.046207814
CCNDBP1	-0.032496562
SMUG1	-0.039312337
VSIG2	-0.040841623
TMEM50A	0.084142765
DDX58	0.016492026
ELP5	-0.160835959
KLHDC2	0.105563682
CARHSP1	0.059381687
FPR3	-0.003329965
PDSS1	-0.037258811
LEMD3	0.124811613
HEBP2	-0.020799709
ORC6	-0.082858871
ORC3	0.004481779
OPN3	-0.113859024
ACOT9	-0.003401659
PATZ1	-0.021169967
AMACR	0.053581778
CLEC5A	-0.095216133
CORO1C	-0.02525322
DAPK2	0.024456342
CD2AP	-0.083857432
MKRN1	0.050551416
MKRN2	0.10071796
PHLDA3	0.210217395
ZMYND8	-0.062263046
SH3BP1	-0.007574248
TSSK2	0.055129592
ZIM2	0.070949187
NTSR2	0.082454868
BACE1	0.006494365
RUSC1	0.091553818
CBLC	0.054176347
FAM89B	0.087433357
SPO11	-0.092607168
PRND	0.102053251
BRD7P3	0.152178961
KCNE5	-0.067791269
CA14	-0.020623244
KPNA6	0.067275076
SSBP2	0.081183672
NUP62	-0.100395574
LRRC6	-0.024113411
LDOC1	0.063623286
LY96	-0.234152096
EDC4	-0.338987899
PPP1R15A	-0.113073281
PLD3	-0.043134416
ARFIP2	-0.002949964
SSBP3	0.004676169
POLA2	-0.338836166
TRIM29	-0.020897258
PLXNB2	-0.077273308
SLC7A11	0.028270433
LSM5	-0.968255449
PLA2G15	-0.137325488
ZKSCAN5	-0.063592047
UBBP4	0.866662874
TMEM2	0.106520095
TMEFF2	-0.100666486
STX12	0.036983834
SMPX	-0.100235357
SH3BP4	0.021759215
SGK3	0.270478855
RAB38	-0.146411892
PRKD3	-0.119172409
CADM1	-0.02051823
GSPT2	0.133147683
GABARAPL1	0.050550557
SHPK	-0.003735753
TMEM245	-0.287282236
FRRS1L	0.066875987
EID1	-0.114618436
NPAP1	0.014544731
BHMT2	-0.021434276
AIPL1	-0.076994798
SDF2L1	-0.021282246
PPIL2	-0.346688468
PITPNB	0.002412667
OSBP2	0.06235885
MAFF	-0.2822673
IL17RA	-0.132095863
GABARAPL3	-0.082682357
FLRT3	0.061363986
FLRT2	-0.027078547
FLRT1	0.024900904
FKBP8	-0.157466243
BRD1	0.002208059
ARHGAP8	0.0832518
APOL2	-0.482205823
ANKRD62P1-PARP4P3	-0.127849182
POTEH	0.214824597
BCL2L13	0.001138567
MTCH1	-0.014130027
MTCH2	-0.192376574
ALK	0.029076303
ALOX12	0.049410436
FXN	-0.184349931
ABCA4	0.011341579
ALOX5	0.004031831
ALOX5AP	-0.010637085
KIF4A	-0.056874307
EML2	-0.083836559
FTSJ1	-0.012240553
LAMP5	-0.013678118
NAT6	-0.025142453
TFIP11	-1.102324114
PANX1	-0.046065351
CLDN15	-0.096668338
FJX1	-0.04317295
PRPF6	-0.761626885
ZNF318	-0.372953253
ALOX12B	0.094873374
FRK	0.039802427
SPDYA	-0.434257688
MS4A6E	-0.085913089
VGLL2	-0.052603507
CNPY4	-0.009712803
DEFB119	-0.002942015
DEFB123	0.191766536
ATP6V0D2	0.071269909
ATP6V1C2	0.013561873
ALOX15	-0.032529453
TXLNGY	-0.337964266
CNOT6L	-0.105646
GAS2L2	-0.026435612
AKR7L	0.114662814
AKR7A2P1	0.155111628
CDC26	-0.301977675
SLC17A8	0.10850465
RNASEH1	0.021928696
AFG1L	0.089426728
STAC3	0.097172238
PELI3	0.042653362
POLR2J2	-0.574249713
SPESP1	0.035749362
IL27	0.029564226
ALOX15B	-0.11915987
MTOR	-0.514621769
ALPI	-0.090408597
FRZB	0.03299095
FSHB	0.104649188
ALPL	0.013605672
CENPI	-0.193699625
FSHR	-0.145667002
NR5A2	-0.010612294
FTH1	0.031451149
FTH1P3	0.048324793
ABL1	-0.112785413
ALPP	0.10549011
ALPPL2	-0.040493561
FTL	-0.050575665
ADAM2	-0.15499541
NR5A1	-0.02001223
FUCA1	0.074006166
FUS	-0.158257988
FUT1	-0.048058187
FUT2	-0.103638945
FUT3	0.06653324
FUT4	0.104212976
FUT5	0.09369989
FUT6	0.000513661
TMEM9	0.105823948
ZNF396	-0.058053654
FUT7	0.097901437
NEIL2	0.069794371
STXBP4	0.066336232
FNDC5	-0.007940473
FUT8	0.011188693
HEPACAM2	-0.048704989
HCG27	0.176311024
KDSR	-0.125274223
PRR14L	-0.218540657
EPHX4	-0.040108002
SERHL2	0.024201345
ACKR1	-0.004845639
FYB1	0.065059734
FYN	-0.219582814
IPMK	0.131952579
ZBTB38	-0.457605782
FZD2	-0.040067735
SLC25A30	0.082525348
LCLAT1	0.092699202
CADM2	-0.026340553
TMEM244	-0.031514854
GPATCH11	0.224072909
ZNF620	0.062843213
ANKRD18A	-0.122251819
IFI6	-0.192867055
MMS22L	-1.013035192
WASHC2C	0.095007212
EBF3	-0.045704961
WDR27	0.002068952
CERS6	-0.226189881
G6PC	0.007456091
ZDHHC20	0.008650269
C20orf166-AS1	-0.018717928
G6PD	0.018199788
ANGPTL5	0.054353111
RALGAPA1	0.052889977
SFTA3	0.032786483
KCTD13	-0.042896506
ASPHD1	-0.200154757
ETFBKMT	0.018009964
METAP1D	0.066721128
UBN2	-0.101828701
BRWD3	-0.089891751
CXorf58	0.019783699
FBXO33	0.042092192
TTLL10	0.035274807
SLC37A4	-0.045708749
FAM26E	-0.16912897
BPIFC	0.040495198
LCORL	-0.006151914
CNIH2	0.161792957
TBC1D28	-0.149586827
PHYHD1	-0.082649692
MCM9	-0.018429471
PROSER2	0.151657968
SLC41A1	0.022167605
MEIOB	-0.012319006
LPCAT4	-0.122123176
NUDT8	-0.103496293
XRCC6	-0.855757232
LYG2	-0.254563456
C8orf46	-0.136774918
GAA	0.101048947
NAALADL2	-0.093772515
TMEM256	-0.220125244
OR2T6	-0.046003427
ZDHHC23	0.037605092
GAB1	-0.114219692
LCE5A	0.028477554
KRTAP15-1	-0.062582289
MORN5	0.191897981
GABBR1	-0.090303017
CALHM1	-0.046334063
MPV17L	-0.004360079
TMEM86B	-0.107772318
CASC2	-0.039209341
CFAP65	0.051531957
TMCO4	0.02182429
C4orf22	0.135953167
GOLGA2P11	-0.039636617
TXNDC8	-0.017436434
MCOLN2	-0.125916534
ANKK1	-0.087333736
MYADML2	-0.539565698
GABPB1	-0.326931705
EPGN	0.030658266
TCP11L2	0.048549789
GABRA1	0.017286933
ZNF718	-0.107080568
RASGEF1C	-0.113763473
RNF144B	0.010318216
GABRA2	-0.0317062
ELMOD2	0.074450832
GABRA3	-0.041689631
HIST1H2BA	0.138895273
COL24A1	0.047320201
GABRA4	-0.057762087
OR52B2	0.002453891
PCSK9	-0.029154574
NPNT	-0.019936892
PDZD9	0.102867029
SMCO1	-0.041806725
GABRA5	0.083438533
BCL6B	-0.046747193
SYT14	-0.139549432
PAN3	0.066321989
GABRB1	0.006135009
ANKRD31	-0.204993552
ZNF549	0.093198517
COL6A5	-0.045461934
GABRB2	0.018540166
OR4C3	-0.153911766
HMCN2	0.11194109
GABRB3	-0.070670229
STEAP1B	-0.136343709
NUDT14	-0.031773031
PTF1A	-0.036548256
GABRD	0.002364274
CCDC110	-0.014652055
GK5	-0.028066527
EML3	0.024526112
CCDC197	-0.108645277
SERPINA11	-0.020109103
GABRE	0.114949942
ST6GALNAC3	-0.218376876
MFSD8	-0.025092677
GABRG1	0.038981262
TCERG1L	0.059022952
GABRG2	-0.094553248
BCLAF3	0.025775887
NUTM1	-0.055961332
MAMDC2	-0.026883711
GABRG3	-0.02562791
GLIPR1L1	-0.170170664
MAP7D2	0.084179133
WDR72	-0.002212087
GABRP	-0.109825082
GABRR1	-0.00100668
KANK3	-0.034559162
HEATR9	-0.221534667
ALX3	0.006134767
GABRR2	-0.107267416
TINCR	0.012691952
FRMD3	-0.054495678
CATSPERE	0.11276234
CATSPERD	-0.262424608
PLCXD2	0.125642309
GAD1	0.023271132
ZNF683	0.134856908
ARHGAP30	-0.044350362
GCSAM	0.088459426
RNF214	0.156037571
C9orf43	-0.225256764
CFAP126	0.045678066
NEGR1	-0.055558978
GAD2	0.123557734
GPX6	-0.033420834
DSCR9	-0.189296848
SHPRH	0.044378907
CCDC96	
KLHL34	-0.130547894
UTS2B	0.057562389
LINC01366	0.280004796
TAB3	-0.296296798
FAM133B	-0.028719546
KIAA1549L	-0.046533149
SHC2	-0.090198296
ANKS4B	0.008266431
PRPF40B	0.112085516
SLC24A2	-0.004595667
C22orf31	-0.101505203
TBC1D22A	-0.059472377
GSTTP1	0.074691585
SUN2	-0.057294498
DSTYK	-0.043822229
RASGRP3	0.093474249
RAB3GAP2	-0.148810656
RAD54B	-0.041255982
CFAP45	-0.02291312
NGEF	-0.056395205
CIZ1	-0.020945197
FBXO7	0.048305563
FSCN2	0.079704763
PGLS	0.08346111
QPCT	-0.027775052
BRI3	-0.0393106
ZNF324	0.087824143
AMBN	0.113108125
GAK	-0.534360678
SLC39A6	0.049799669
GCA	-0.054847638
LMOD1	0.055845512
SPDEF	-0.095178187
LSM4	-0.962358757
BAMBI	0.027264473
VAX2	-0.006687405
RHBDD3	-0.052772072
TTLL1	0.073188853
GALC	0.071566578
SAMM50	-0.62283209
ATXN10	0.044870345
TNFAIP8	0.040662999
FAM19A5	-0.145450533
KLK5	0.019338795
NOCT	-0.323284749
GALE	0.050744441
ARIH1	-0.543062495
MTO1	0.096292861
DNAJB5	0.090610272
TPSG1	-0.134543723
PRDX5	-0.072448677
BACE2	-0.110266969
FBXL2	0.06366679
TXN2	-0.126083772
TMEM184B	-0.098977497
B4GALNT1	-0.003285483
SULT4A1	0.023669807
HECTD1	-0.157862655
NBPF14	0.009254778
POU2F3	0.093932599
MGAT4C	-0.025187234
NIPBL	-0.406410784
RAB26	0.072618727
COG4	-0.213857752
GALK1	-0.136200229
ABTB2	0.022206384
ASF1A	-0.098001982
MOB4	-0.066991839
PARM1	-0.036748743
GALK2	-0.15256551
ZNF345	-0.181671675
ARMC8	-0.068705999
DCAF12	-0.03409542
FAM149A	0.092219866
BRMS1	-0.057278506
PART1	0.009704115
WHRN	-0.096198193
USP49	-0.004080811
ABHD14A	0.097295858
PRKD2	-0.172798758
GALR1	-0.06880548
SUMF2	-0.000195098
RPL36	-1.04312442
MPC2	-0.023912298
LETMD1	-0.021826726
MXRA5	0.02820451
DCAF13	0.000608317
GALNS	0.044837986
TMEM186	-0.018218544
CHRDL2	-0.037521894
POLR1A	-0.420513994
POC1A	-0.005166613
ZNF473	-0.267961641
GALNT1	-5.33E-05
PAMR1	-0.124109789
TRIM58	-0.132492972
PLEKHG4	-0.09058847
EEF1AKMT3	0.032117252
INTS7	-0.460346976
RNF19A	-0.092846331
RCHY1	-0.246652098
AMBP	-0.047289302
GALNT2	0.007703589
IFFO1	-0.050718757
CCDC28A	0.154976958
MTHFD1L	-0.057718495
OLFML2B	-0.021473122
CNOT10	-0.231275396
ANAPC15	-0.308926098
TMEM158	-0.117345572
AHCTF1	-0.758017588
GALNT3	0.034931267
DPCD	0.03625227
C1orf43	0.059772417
POT1	0.016684178
RTTN	-0.189487653
NDUFAF3	-0.121163086
THUMPD3	-0.095947017
ALS2CL	-0.038529054
NCR3	0.048361402
GALT	0.004596187
NELFB	-0.514642741
ZDHHC5	0.047225191
LY6G6F	-0.19798607
ATL3	0.042431452
SGMS1	0.099841345
NALCN	0.072525121
TMIE	0.092553375
WFDC11	-0.040636395
MYRIP	-0.315999792
WFDC9	-0.037084542
MRGPRX1	-0.13359766
ZNF521	-0.172168299
NOL11	-0.45679131
ASPM	-0.198509872
CNRIP1	-0.02198525
SOSTDC1	0.034590314
MDS2	-0.115974203
TAS2R39	0.07540751
TAS2R40	-0.076709403
TAS2R41	0.025399659
TAS2R43	0.130813071
GEMIN5	-0.804357104
TAS2R31	0.044369737
TAS2R45	-0.160755235
TAS2R46	0.063376325
TAS2R19	0.136156849
TAS2R20	0.068563776
TAS2R50	-0.150304073
GAMT	-0.127941418
PTPN23	-0.453304023
IL4I1	-0.1121258
CLIC4	-0.323549466
NIPSNAP3A	0.09134053
NSL1	-0.656079462
WWTR1	-0.166282515
SAMHD1	0.002393644
FAM98A	-0.023280593
SIN3A	-0.354656423
NECTIN3	-0.126968548
ZNF385A	-0.075745944
KBTBD2	0.032719501
SYF2	-0.255127895
GANC	0.137389732
RWDD3	0.118197348
PNKD	0.084629723
SEC31B	-0.033458365
PNISR	-0.186380833
KANK2	0.000583195
GAP43	0.157357383
ADGRA2	-0.183394174
NUDT13	0.011746546
VIRMA	0.08960832
TMEM87A	-0.127124104
C2CD2	0.050909877
GAPDH	-0.480174142
SH2B1	-0.067794362
PARS2	0.024729742
MMACHC	-0.212983231
EGFL6	0.017529548
TIPARP	-0.215700979
NECAP1	-0.115985571
CHMP2B	-0.002307168
DHRS7B	-0.016764215
AAR2	0.022763886
DNAH1	0.000439455
KRT23	-0.069842594
TSKU	-0.109436633
HINFP	-0.097474587
ULK3	-0.026555269
SNED1	0.038274641
HIGD1A	-0.09260695
REXO2	-0.267046356
IBTK	-0.039457594
CLIP3	0.139329857
AOC1	0.149467287
TBC1D10B	-0.230325374
RNF167	0.065885133
MOXD1	0.074410926
GORASP2	0.104810483
ZZZ3	-0.143030669
SPATS2L	0.070272678
TENM4	-0.132833142
NSMF	-0.036417828
L3MBTL1	-0.196938954
RPAP1	-0.523870264
FAM32A	0.003728295
LRIG1	0.214764283
UPF2	-0.216785261
LRP10	0.01451504
PTCD1	0.309066119
PCDHGA12	0.164981701
ACOT11	-0.213646055
CYP4X1	-0.004271583
NSUN5P2	0.01231753
PLEKHG3	-0.003306134
OSBPL3	-0.031717801
SUSD5	-0.063657655
ATRNL1	-0.123186314
IPCEF1	0.072808307
GLCE	-0.086906926
ZNF451	0.075585103
SIPA1L1	-0.009410451
CHD5	-0.105975874
SS18L1	0.020505329
SETBP1	-0.08809637
MAGI3	-0.020161202
PRSS33	0.12073676
LRRTM2	0.121886949
LTN1	-0.311112959
CNTNAP2	-0.075952131
ZNF500	-0.0230879
SLITRK5	0.002605701
PPP1R16B	-0.013060834
DNM3	-0.083613316
AUTS2	-0.115252465
SENP6	-0.459190022
RAB11FIP5	-0.181130623
ANKRD17	-0.465362302
GIGYF2	0.054827248
ERC2	0.12500418
APPL1	-0.116894836
HACL1	0.103774071
DECR2	-0.083386808
RAI14	-0.183313668
LSM14A	-0.044197171
POLDIP2	-0.048171911
TBC1D29	-0.12636706
ARHGEF26	0.102332234
KLK13	-0.29907947
GPSM1	-0.051833308
GGA1	-0.098828758
ABHD12	-0.310397525
HERC4	-0.022253368
DCAF4	0.011879656
PTPN20	0.053474191
CHTOP	-0.137271442
EDRF1	-0.066360006
SZRD1	-0.053038588
WIPI2	-0.030196521
LRIT1	-0.510738334
PYGO1	-0.073206636
CCDC69	0.089776319
TANC2	0.002426351
WSB1	-0.080343996
LDLRAP1	0.073764852
PRPF31	-1.161350519
EPC2	-0.265635853
TCTN3	-0.345733936
FGFR1OP2	-0.093866996
GAPVD1	-0.132891485
TRPC4AP	-0.176597933
RALGAPA1P1	-0.089605618
SERBP1	-0.150057944
TES	-0.097416695
ZBTB20	-0.043858671
TTLL3	0.027410502
IRF2BP1	-0.012154619
TRAF3IP1	0.080078533
PHF19	-0.232864609
ZNF658	-0.031984418
LRRC32	-0.016677103
ZNF337	0.010440259
KIF26A	-0.078036578
ABCA12	-0.0986167
NOC2L	-0.496816919
RSL1D1	-0.527199465
GIMAP2	0.092529288
IFT172	-0.064419874
MTG2	0.113201429
PCDHB5	0.14224854
SENP3	-0.360088302
GARS	-0.13754801
TIPRL	0.177585559
STEAP2	-0.055454772
NPHP4	-0.061703754
GART	-0.142260968
OR1C1	-0.212294277
OR1A2	0.133317587
GAS1	-0.15747096
FBXW2	0.053210184
PTPN22	-0.298755206
AMD1	-0.289646723
GAS2	0.075658975
GMEB2	-0.04921832
SPAG8	0.055150718
PITPNC1	-0.152266949
GAS6	0.016072406
OR2F1	-0.158823371
OR1J4	-0.459717946
GAS8	-0.072768584
FBXL21	0.003083557
FBXL3	-0.164331731
ARL5A	-0.076539404
FBXW4P1	0.044961302
PHGDH	-0.155618351
STAP1	-0.050464967
B3GAT3	-0.170214565
GATA1	-0.108596978
