,cna_alk,cna_tp53,cna_egfr,cna_kras,cna_stk11,cna_keap1,rna_alk,rna_tp53,rna_egfr,rna_kras,rna_stk11,rna_keap1,prot_alk,prot_tp53,prot_egfr,prot_kras,prot_stk11,prot_keap1,phos_alk,phos_tp53,phos_egfr,phos_kras,phos_stk11,phos_keap1
ENSG00000108854.15,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000108861.8,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000108878.4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000108883.12,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000108924.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000108932.11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000108946.14,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000108947.4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000108950.11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000108960.7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000108961.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000108984.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109046.14,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109047.7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109062.11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109065.11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109066.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109072.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109079.9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109083.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109084.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109089.7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109099.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109101.7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109103.11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109107.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109111.14,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109113.18,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109118.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109133.12,,0.208562717,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109158.10,,0.005231675,,0.521827038,,,,,,,,,,,,,,,,,,,,
ENSG00000109163.6,0.228052613,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000109171.14,,0.051087789,,,,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000109180.14,,0.110850627,,,,0.175069174,,,,,,,,,,,,,,,,,,
ENSG00000109181.11,0.013280392,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109182.11,,0.051087789,,,,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000109184.14,0.274501897,0.051087789,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109189.12,0.274501897,0.257614575,,0.521827038,,,,,,,,,,,,,,,,,,,,
ENSG00000109193.10,0.036335238,,0.410179526,,,,,,,,,,,,,,,,,,,,,
ENSG00000109205.16,0.036335238,,0.410179526,,,,,,,,,,,,,,,,,,,,,
ENSG00000109208.4,0.019260707,,0.124314923,,,,,,,,,,,,,,,,,,,,,
ENSG00000109220.10,0.321418854,0.297256913,,,,0.33986036,,,,,,,,,,,,,,,,,,
ENSG00000109255.11,0.228052613,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109265.13,0.251645978,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109270.12,0.003500792,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109272.3,0.251645978,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109320.11,0.005654202,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109321.10,0.036335238,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109323.8,0.005654202,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109332.19,0.009417886,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109339.19,0.009417886,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109381.19,0.003500792,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109390.11,0.003500792,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109424.3,0.003500792,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109436.7,0.003500792,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109445.10,0.003500792,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109452.12,0.003500792,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109458.8,0.005654202,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109466.13,0.036335238,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109471.4,0.009417886,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109472.13,0.069739012,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109475.16,0.009417886,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109501.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109511.11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109519.12,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109534.16,0.009417886,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109536.11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109572.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109576.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109586.11,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109606.12,,0.043518531,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109610.5,,0.043518531,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109618.11,,0.043518531,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109625.18,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109654.14,0.005654202,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109667.11,,,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000109670.13,0.009417886,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109674.3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109680.10,,0.043518531,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109684.14,,,0.137467013,,,,,,,,,,,,,,,,,,,,,
ENSG00000109685.17,,,0.005411626,,,,,,,,,,,,,,,,,,,,,
ENSG00000109686.17,0.009417886,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109689.15,,0.043518531,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109705.7,,0.208562717,0.336423684,,,,,,,,,,,,,,,,,,,,,
ENSG00000109736.14,,,0.020077311,,,,,,,,,,,,,,,,,,,,,
ENSG00000109738.10,0.168209941,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109743.10,,0.257614575,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000109756.8,0.009417886,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109758.8,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109762.15,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109771.15,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109775.10,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109787.12,,0.031136029,0.059799916,,,,,,,,,,,,,,,,,,,,,
ENSG00000109790.16,,0.013173105,0.124314923,,,,,,,,,,,,,,,,,,,,,
ENSG00000109794.13,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109805.9,,0.208562717,0.336423684,,,,,,,,,,,,,,,,,,,,,
ENSG00000109814.11,,0.110850627,0.02449942,,,,,,,,,,,,,,,,,,,,,
ENSG00000109819.8,,0.043518531,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109832.13,0.259165867,,,,0.140005705,,,,,,,,,,,,,,,,,,,
ENSG00000109846.7,0.259165867,,,,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000109851.6,0.259165867,,,,0.140005705,,,,,,,,,,,,,,,,,,,
ENSG00000109854.13,0.274501897,0.698217365,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000109861.15,0.259165867,0.422234492,,,0.140005705,,,,,,,,,,,,,,,,,,,
ENSG00000109881.16,0.274501897,0.698217365,0.64298606,,0.25077402,,,,,,,,,,,,,,,,,,,
ENSG00000109906.13,0.259165867,0.422234492,,,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000109911.18,0.259165867,,0.482002842,,,,,,,,,,,,,,,,,,,,,
ENSG00000109917.10,0.274501897,0.698217365,,,0.00423302,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000109919.9,0.274501897,0.698217365,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000109920.12,0.293161599,0.453464555,0.113079297,,,,,,,,,,,,,,,,,,,,,
ENSG00000109927.9,0.228052613,,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000109929.9,0.259165867,0.422234492,,,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000109943.8,0.274501897,0.698217365,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000109944.10,0.274501897,0.698217365,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000109956.12,0.251645978,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000109971.13,0.274501897,0.698217365,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000109991.8,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110002.15,0.274501897,0.698217365,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000110011.13,0.251645978,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110013.12,0.259165867,,,,0.140005705,,,,,,,,,,,,,,,,,,,
ENSG00000110025.12,0.251645978,,,,0.120127345,,,,,,,,,,,,,,,,,,,
ENSG00000110031.12,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110042.7,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110046.12,0.274501897,0.698217365,,,0.25077402,,,,,,,,,,,,,,,,,,,
ENSG00000110047.17,0.274501897,0.698217365,,,0.25077402,,,,,,,,,,,,,,,,,,,
ENSG00000110048.11,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110057.7,0.352235344,0.483941361,,0.490936559,0.003469505,,,,,,,,,,,,,,,,,,,
ENSG00000110060.8,0.259165867,,,,0.140005705,,,,,,,,,,,,,,,,,,,
ENSG00000110063.8,0.251645978,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110066.14,0.352235344,0.483941361,,0.225656177,0.026572056,,,,,,,,,,,,,,,,,,,
ENSG00000110074.10,0.251645978,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110075.14,0.321418854,0.708154916,,0.113356145,0.013348311,,,,,,,,,,,,,,,,,,,
ENSG00000110076.18,0.274501897,,,,0.25077402,,,,,,,,,,,,,,,,,,,
ENSG00000110077.14,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110079.16,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110080.18,0.251645978,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110090.12,0.321418854,0.297256913,,0.824858691,0.120127345,,,,,,,,,,,,,,,,,,,
ENSG00000110092.3,0.632617861,0.15613183,,,0.055838366,,,,,,,,,,,,,,,,,,,
ENSG00000110104.11,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110107.8,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110108.9,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110148.9,0.228052613,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110169.10,0.228052613,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110171.19,0.228052613,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110172.11,0.251645978,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110195.12,0.259165867,,,0.295549325,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000110200.8,0.259165867,,,0.295549325,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000110203.8,0.259165867,,,0.295549325,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000110218.8,0.251645978,0.208562717,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110237.3,0.251645978,,,,0.120127345,,,,,,,,,,,,,,,,,,,
ENSG00000110243.11,0.274501897,0.698217365,,,0.00423302,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000110244.6,0.274501897,0.698217365,,,0.00423302,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000110245.11,0.274501897,0.698217365,,,0.00423302,0.32698951,,,,,,,,,,,,,,,,,,
ENSG00000110274.15,0.259165867,0.422234492,,,0.001758719,0.175069174,,,,,,,,,,,,,,,,,,
ENSG00000110315.6,0.228052613,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110318.13,0.251645978,0.208562717,0.336423684,,,,,,,,,,,,,,,,,,,,,
ENSG00000110321.16,0.251645978,,,,0.120127345,0.142653802,,,,,,,,,,,,,,,,,,
ENSG00000110324.10,0.259165867,0.422234492,,,0.001758719,0.175069174,,,,,,,,,,,,,,,,,,
ENSG00000110328.5,0.228052613,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110330.8,0.251645978,0.208562717,0.336423684,,,,,,,,,,,,,,,,,,,,,
ENSG00000110344.9,0.259165867,0.422234492,,,0.001758719,0.175069174,,,,,,,,,,,,,,,,,,
ENSG00000110367.11,0.251645978,,,,0.010038678,,,,,,,,,,,,,,,,,,,
ENSG00000110375.2,0.259165867,0.422234492,,,0.001758719,0.175069174,,,,,,,,,,,,,,,,,,
ENSG00000110395.6,0.259165867,0.422234492,,,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000110400.10,0.228052613,,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000110422.11,0.259165867,,0.482002842,,,,,,,,,,,,,,,,,,,,,
ENSG00000110427.14,0.259165867,,0.482002842,,,,,,,,,,,,,,,,,,,,,
ENSG00000110429.13,0.259165867,,0.482002842,,,,,,,,,,,,,,,,,,,,,
ENSG00000110435.11,0.274501897,0.698217365,0.64298606,,,,,,,,,,,,,,,,,,,,,
ENSG00000110436.11,0.274501897,0.698217365,0.64298606,,,,,,,,,,,,,,,,,,,,,
ENSG00000110442.11,0.274501897,0.698217365,0.64298606,,,,,,,,,,,,,,,,,,,,,
ENSG00000110446.10,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110448.10,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110455.13,0.293161599,0.453464555,0.410179526,,0.402664231,0.329698174,,,,,,,,,,,,,,,,,,
ENSG00000110484.6,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110492.15,0.293161599,0.453464555,0.410179526,,0.402664231,0.329698174,,,,,,,,,,,,,,,,,,
ENSG00000110497.14,0.293161599,0.453464555,0.410179526,,0.402664231,0.329698174,,,,,,,,,,,,,,,,,,
ENSG00000110514.19,0.274501897,0.698217365,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000110536.13,0.274501897,0.698217365,0.293873755,,,,,,,,,,,,,,,,,,,,,
ENSG00000110583.12,0.251645978,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110619.17,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110628.13,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110651.11,0.228052613,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110660.14,0.228052613,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110665.11,0.228052613,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110675.12,0.228052613,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110680.12,0.259165867,,,,0.140005705,,,,,,,,,,,,,,,,,,,
ENSG00000110693.17,0.274501897,,,,0.25077402,,,,,,,,,,,,,,,,,,,
ENSG00000110696.9,0.274501897,,,,0.25077402,,,,,,,,,,,,,,,,,,,
ENSG00000110697.12,0.352235344,0.483941361,,0.490936559,0.003469505,,,,,,,,,,,,,,,,,,,
ENSG00000110700.6,0.259165867,,,,0.140005705,,,,,,,,,,,,,,,,,,,
ENSG00000110711.9,0.352235344,0.483941361,,0.490936559,0.003469505,,,,,,,,,,,,,,,,,,,
ENSG00000110713.15,0.202554506,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000110717.12,0.352235344,0.483941361,,0.490936559,0.003469505,,,,,,,,,,,,,,,,,,,
ENSG00000110719.9,0.352235344,0.483941361,,0.490936559,0.003469505,,,,,,,,,,,,,,,,,,,
ENSG00000110721.11,0.321418854,0.708154916,,0.348347669,0.013348311,,,,,,,,,,,,,,,,,,,
ENSG00000110723.11,0.228052613,,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000110756.17,0.259165867,,,,0.140005705,,,,,,,,,,,,,,,,,,,
ENSG00000110768.11,0.259165867,,,,0.140005705,,,,,,,,,,,,,,,,,,,
ENSG00000110777.11,0.259165867,,,,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000110786.17,0.259165867,,,,0.140005705,,,,,,,,,,,,,,,,,,,
ENSG00000110799.13,,,,,0.0017411,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000110801.13,,,,0.113356145,7.12E-07,,,,,,,,,,,,,,,,,,,
ENSG00000110811.19,,0.422234492,0.482002842,,0.018700839,0.043711964,,,,,,,,,,,,,,,,,,
ENSG00000110841.13,0.293161599,1,,0.689714428,0.063361598,,,,,,,,,,,,,,,,,,,
ENSG00000110844.13,,0.297256913,,,0.0017411,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000110848.8,,,,,0.010038678,,,,,,,,,,,,,,,,,,,
ENSG00000110851.11,,,,0.078178141,2.19E-05,,,,,,,,,,,,,,,,,,,
ENSG00000110852.4,,,,,0.010038678,,,,,,,,,,,,,,,,,,,
ENSG00000110871.14,,,,0.113356145,7.12E-07,,,,,,,,,,,,,,,,,,,
ENSG00000110876.9,,,,0.191254875,0.00423302,,,,,,,,,,,,,,,,,,,
ENSG00000110880.10,,,,0.191254875,0.00423302,,,,,,,,,,,,,,,,,,,
ENSG00000110881.11,,0.297256913,,,0.0017411,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000110887.7,,,,0.191254875,0.00423302,,,,,,,,,,,,,,,,,,,
ENSG00000110888.17,0.321418854,0.708154916,0.537115355,0.824858691,0.120127345,,,,,,,,,,,,,,,,,,,
ENSG00000110900.14,0.321418854,0.708154916,,0.824858691,0.120127345,,,,,,,,,,,,,,,,,,,
ENSG00000110906.12,,,,0.191254875,0.00423302,,,,,,,,,,,,,,,,,,,
ENSG00000110911.14,,0.297256913,,,0.0017411,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000110917.7,,,,0.113356145,7.12E-07,,,,,,,,,,,,,,,,,,,
ENSG00000110921.13,,,,0.191254875,0.00423302,,,,,,,,,,,,,,,,,,,
ENSG00000110925.6,,0.297256913,,,0.0017411,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000110931.18,,,,0.113356145,7.12E-07,,,,,,,,,,,,,,,,,,,
ENSG00000110934.10,,0.297256913,,,0.0017411,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000110944.8,,1,,,0.003469505,0.023469394,,,,,,,,,,,,,,,,,,
ENSG00000110955.8,,,,,0.008294861,0.068574498,,,,,,,,,,,,,,,,,,
ENSG00000110958.15,,,,,0.008294861,0.068574498,,,,,,,,,,,,,,,,,,
ENSG00000110975.8,,,0.64298606,0.191254875,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000110987.8,,,,0.113356145,7.12E-07,,,,,,,,,,,,,,,,,,,
ENSG00000111011.17,,,,0.113356145,7.12E-07,,,,,,,,,,,,,,,,,,,
ENSG00000111012.9,,,0.537115355,,0.120127345,0.33986036,,,,,,,,,,,,,,,,,,
ENSG00000111046.3,,,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000111049.3,,,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000111052.7,,,,,0.063361598,,,,,,,,,,,,,,,,,,,
ENSG00000111057.10,,0.422234492,,,0.001758719,0.175069174,,,,,,,,,,,,,,,,,,
ENSG00000111058.7,,,,,0.049670778,,,,,,,,,,,,,,,,,,,
ENSG00000111077.17,,0.297256913,,,0.0017411,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000111087.9,,,,,0.013348311,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000111110.11,0.352235344,,,,0.140005705,0.522257742,,,,,,,,,,,,,,,,,,
ENSG00000111142.13,,,,0.078178141,5.13E-06,,,,,,,,,,,,,,,,,,,
ENSG00000111144.9,,,,0.078178141,5.13E-06,,,,,,,,,,,,,,,,,,,
ENSG00000111145.7,,,,0.078178141,5.13E-06,,,,,,,,,,,,,,,,,,,
ENSG00000111181.12,0.274501897,0.257614575,,,0.25077402,,,,,,,,,,,,,,,,,,,
ENSG00000111186.12,,,,,0.004564986,0.10614403,,,,,,,,,,,,,,,,,,
ENSG00000111196.9,,,,,0.010038678,,,,,,,,,,,,,,,,,,,
ENSG00000111199.10,,,,0.191254875,0.00423302,,,,,,,,,,,,,,,,,,,
ENSG00000111203.11,,,,,0.010038678,0.025444879,,,,,,,,,,,,,,,,,,
ENSG00000111206.12,,,,,0.004564986,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000111215.11,,,,,0.024998017,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000111218.11,,,,,0.010038678,0.025444879,,,,,,,,,,,,,,,,,,
ENSG00000111224.13,,,,,0.004564986,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000111229.15,,,,0.191254875,0.00423302,,,,,,,,,,,,,,,,,,,
ENSG00000111231.8,,,,0.191254875,0.00423302,,,,,,,,,,,,,,,,,,,
ENSG00000111237.18,,,,0.191254875,0.00423302,,,,,,,,,,,,,,,,,,,
ENSG00000111241.2,,,,,0.004564986,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000111245.14,0.274501897,,,0.521827038,0.00423302,,,,,,,,,,,,,,,,,,,
ENSG00000111247.14,,,,,0.004564986,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000111249.13,0.274501897,,,0.521827038,0.00423302,,,,,,,,,,,,,,,,,,,
ENSG00000111252.10,0.274501897,,,0.521827038,0.00423302,,,,,,,,,,,,,,,,,,,
ENSG00000111254.7,,,,,0.0017411,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000111261.13,,,,,0.024998017,,,,,,,,,,,,,,,,,,,
ENSG00000111262.5,,,,,0.0017411,0.073489933,,,,,,,,,,,,,,,,,,
ENSG00000111266.8,,,,,0.024998017,,,,,,,,,,,,,,,,,,,
ENSG00000111269.2,,,,,0.024998017,,,,,,,,,,,,,,,,,,,
ENSG00000111271.14,0.293161599,,,0.689714428,0.008294861,,,,,,,,,,,,,,,,,,,
ENSG00000111275.12,0.293161599,,,0.689714428,0.008294861,,,,,,,,,,,,,,,,,,,
ENSG00000111276.10,,,,,0.010038678,,,,,,,,,,,,,,,,,,,
ENSG00000111291.8,,,,,0.003492603,,,,,,,,,,,,,,,,,,,
ENSG00000111300.9,0.293161599,,,0.689714428,0.008294861,,,,,,,,,,,,,,,,,,,
ENSG00000111305.18,,,,,0.003492603,,,,,,,,,,,,,,,,,,,
ENSG00000111319.12,,,,,0.004564986,0.10614403,,,,,,,,,,,,,,,,,,
ENSG00000111321.10,,,,,0.004564986,0.10614403,,,,,,,,,,,,,,,,,,
ENSG00000111325.16,,,,0.113356145,7.12E-07,,,,,,,,,,,,,,,,,,,
ENSG00000111328.6,,,,0.191254875,5.13E-06,,,,,,,,,,,,,,,,,,,
ENSG00000111331.12,,1,,0.689714428,0.000873382,,,,,,,,,,,,,,,,,,,
ENSG00000111335.12,,,,0.521827038,0.000275458,,,,,,,,,,,,,,,,,,,
ENSG00000111339.10,,,,,0.003492603,,,,,,,,,,,,,,,,,,,
ENSG00000111341.9,,,,,0.003492603,,,,,,,,,,,,,,,,,,,
ENSG00000111344.11,,,,0.521827038,0.000275458,,,,,,,,,,,,,,,,,,,
ENSG00000111348.8,,,,,0.003492603,,,,,,,,,,,,,,,,,,,
ENSG00000111358.13,,,,0.113356145,7.12E-07,,,,,,,,,,,,,,,,,,,
ENSG00000111361.12,,,,0.113356145,7.12E-07,,,,,,,,,,,,,,,,,,,
ENSG00000111364.15,,,,0.113356145,7.12E-07,,,,,,,,,,,,,,,,,,,
ENSG00000111371.15,,0.297256913,,,0.0017411,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000111404.6,,,,,0.0017411,,,,,,,,,,,,,,,,,,,
ENSG00000111405.8,,0.297256913,,,0.0017411,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000111412.5,,,,0.212939261,0.000873382,,,,,,,,,,,,,,,,,,,
ENSG00000111424.10,,0.297256913,,,0.0017411,0.014889635,,,,,,,,,,,,,,,,,,
ENSG00000111432.4,,,,0.078178141,1.93E-07,,,,,,,,,,,,,,,,,,,
ENSG00000111445.13,,,,0.191254875,5.13E-06,,,,,,,,,,,,,,,,,,,
ENSG00000111450.13,,,,0.078178141,1.93E-07,,,,,,,,,,,,,,,,,,,
ENSG00000111452.12,,,,0.078178141,1.93E-07,,,,,,,,,,,,,,,,,,,
ENSG00000111481.9,,0.422234492,,,0.001758719,0.175069174,,,,,,,,,,,,,,,,,,
ENSG00000111490.12,0.321418854,,,,0.013348311,0.33986036,,,,,,,,,,,,,,,,,,
ENSG00000111530.12,0.632617861,,,,0.225967205,0.53182132,,,,,,,,,,,,,,,,,,
ENSG00000111536.4,0.632617861,,,,0.055838366,0.53182132,,,,,,,,,,,,,,,,,,
ENSG00000111537.4,0.632617861,,,,0.055838366,0.53182132,,,,,,,,,,,,,,,,,,
ENSG00000111540.15,,0.453464555,,,0.008294861,0.068574498,,,,,,,,,,,,,,,,,,
ENSG00000111554.14,0.632617861,,,,0.055838366,0.53182132,,,,,,,,,,,,,,,,,,
ENSG00000111581.9,0.632617861,,0.469406788,,0.225967205,0.53182132,,,,,,,,,,,,,,,,,,
ENSG00000111596.11,0.645303644,,0.842537594,,0.120127345,0.19430533,,,,,,,,,,,,,,,,,,
ENSG00000111602.11,,1,,,0.008294861,0.068574498,,,,,,,,,,,,,,,,,,
ENSG00000111605.16,0.655929088,,,,0.129861804,0.068574498,,,,,,,,,,,,,,,,,,
ENSG00000111615.13,,,,,0.018700839,,,,,,,,,,,,,,,,,,,
ENSG00000111639.7,,,,,0.010038678,0.142653802,,,,,,,,,,,,,,,,,,
ENSG00000111640.14,,0.422234492,0.482002842,,0.018700839,0.043711964,,,,,,,,,,,,,,,,,,
ENSG00000111641.11,,0.422234492,0.482002842,,0.018700839,0.043711964,,,,,,,,,,,,,,,,,,
ENSG00000111642.14,,0.422234492,0.482002842,,0.018700839,0.043711964,,,,,,,,,,,,,,,,,,
ENSG00000111644.7,,0.422234492,0.482002842,,0.018700839,0.043711964,,,,,,,,,,,,,,,,,,
ENSG00000111647.12,,,,0.113356145,8.37E-05,,,,,,,,,,,,,,,,,,,
ENSG00000111652.9,,0.422234492,0.482002842,,0.018700839,0.043711964,,,,,,,,,,,,,,,,,,
ENSG00000111653.19,,0.422234492,0.482002842,,0.018700839,0.043711964,,,,,,,,,,,,,,,,,,
ENSG00000111664.10,,0.257614575,0.293873755,,0.049670778,0.061621446,,,,,,,,,,,,,,,,,,
ENSG00000111665.11,,0.257614575,0.293873755,,0.049670778,0.061621446,,,,,,,,,,,,,,,,,,
